# U0 [m]	V0 [m]	Ecart [m]	Altitude [m]
-375.9251207	324.2550313	0.983514555	96.9
-375.202459	324.9221601	0.983514503	96.8
-374.3995058	325.5892844	1.043929411	96.8
-373.6768444	326.2564133	0.983514396	96.8
-372.954183	326.9235423	0.983514342	96.7
-372.1512304	327.5906669	1.043929225	96.7
-371.4285693	328.257796	0.983514236	96.7
-370.7059085	328.9249253	0.983514182	96.6
-369.9029562	329.5920501	1.043929039	96.6
-369.1802957	330.2591795	0.983514077	96.5
-368.4576353	330.926309	0.983514022	96.5
-367.6546835	331.5934341	1.043928854	96.5
-366.9320234	332.2605638	0.983513916	96.4
-366.2093634	332.9276935	0.983513863	96.4
-365.4064121	333.5948189	1.043928668	96.4
-364.6837524	334.2619488	0.983513755	96.3
-363.9610929	334.9290787	0.983513704	96.3
-363.1581421	335.5962044	1.043928482	96.3
-362.3551975	336.1521352	0.976616161	96.2
-361.4719616	336.7080618	1.043628276	96.2
-360.6690172	337.2639928	0.976616052	96.2
-359.7857877	337.7087247	0.988878619	96.1
-358.9828436	338.2646559	0.976615953	96.1
-358.0996083	338.8205829	1.043628038	96
-357.2966645	339.3765144	0.976615842	96
-356.4134354	339.8212467	0.988878369	96
-355.5302005	340.3771741	1.043627863	95.9
-354.7272571	340.9331058	0.976615687	95.9
-353.8440225	341.4890334	1.043627739	95.9
-353.0410853	341.9337704	0.917877546	95.8
-352.1578509	342.4896982	1.043627626	95.8
-351.3549081	343.0456304	0.976615478	95.7
-350.471674	343.6015584	1.0436275	95.7
-349.588446	344.0462916	0.988877868	95.7
-348.7855035	344.6022241	0.976615323	95.6
-347.9022699	345.1581525	1.043627326	95.6
-347.0993277	345.7140851	0.976615212	95.6
-346.2161002	346.1588188	0.988877617	95.5
-345.4131583	346.7147517	0.976615114	95.5
-344.5299252	347.2706805	1.043627088	95.4
-343.6466923	347.8266094	1.043627026	95.4
-342.8437508	348.3825426	0.976614948	95.4
-341.9605239	348.8272769	0.9888773	95.3
-341.1575826	349.3832102	0.976614848	95.3
-340.2743503	349.9391396	1.043626789	95.2
-339.4714093	350.4950732	0.976614738	95.2
-338.5078973	350.8286089	1.019608453	95.2
-337.624671	351.2733437	0.988877011	95.1
-336.6611592	351.6068796	1.019608347	95.1
-335.7779332	352.0516147	0.988876918	95
-334.8947072	352.4963498	0.988876865	95
-333.9311957	352.8298862	1.019608179	95
-333.04797	353.2746216	0.988876773	95
-332.0844588	353.6081582	1.019608073	95
-331.2012333	354.0528938	0.988876681	95
-330.2377167	354.4976256	1.061202417	95
-329.3544969	354.8311666	0.944101007	95
-328.3909806	355.2758987	1.061202315	95
-327.507761	355.6094399	0.944100911	95
-326.6245361	356.0541762	0.988876443	95
-325.6610201	356.4989086	1.061202154	95
-324.7778008	356.8324502	0.944100759	95
-323.8142851	357.2771829	1.061202052	95
-322.931066	357.6107248	0.944100662	95
-321.9675505	358.0554577	1.061201949	95
-321.0843263	358.5001947	0.988876153	95
-320.1208164	358.8337331	1.019607357	95
-319.2375924	359.2784703	0.98887606	95
-318.3543738	359.6120128	0.944100413	95
-317.3908589	360.0567464	1.061201687	95
-316.5076352	360.501484	0.988875915	95
-315.624417	360.8350268	0.944100262	95
-314.6609024	361.2797609	1.061201526	95.1
-313.7776843	361.6133039	0.944100164	95.1
-312.8141752	361.9468433	1.019606931	95.1
-311.8506663	362.2803828	1.019606885	95.1
-310.8871522	362.7251174	1.061201335	95
-310.0039345	363.058661	0.944099985	95
-309.0404258	363.3922009	1.019606733	95
-308.0769172	363.725741	1.019606687	94.9
-307.1936998	364.0592849	0.944099861	94.9
-306.2301914	364.3928252	1.019606596	94.9
-305.266683	364.7263657	1.019606551	94.8
-304.3834608	365.1711049	0.988875361	94.8
-303.4199527	365.5046457	1.019606444	94.8
-302.4564447	365.8381866	1.019606398	94.8
-301.4929368	366.1717276	1.019606352	94.7
-300.60972	366.5052724	0.944099557	94.7
-299.6462123	366.8388137	1.019606261	94.7
-298.6827047	367.1723551	1.019606215	94.6
-297.7994882	367.5059003	0.944099432	94.6
-296.8359808	367.839442	1.019606124	94.6
-295.8724734	368.1729838	1.019606078	94.5
-294.9892523	368.6177243	0.988874953	94.5
-294.0257451	368.9512664	1.019605972	94.5
-293.0622381	369.2848087	1.019605926	94.4
-292.1790222	369.6183546	0.944099169	94.4
-291.2155153	369.9518971	1.019605835	94.4
-290.2520086	370.2854398	1.01960579	94.4
-289.2885019	370.6189826	1.019605744	94.3
-288.4052864	370.952529	0.944099003	94.3
-287.4417799	371.286072	1.019605652	94.3
-286.4782735	371.6196152	1.019605606	94.3
-285.5950535	372.064357	0.988874544	94.3
-284.5512658	372.1755071	1.049688996	94.3
-283.5877692	372.2866609	0.969887046	94.3
-282.6242774	372.2866199	0.963491854	94.3
-281.5804898	372.3977705	1.049688961	94.3
-280.6169933	372.5089247	0.969887014	94.2
-279.5732105	372.5088808	1.043782807	94.2
-278.609714	372.6200353	0.969886998	94.2
-277.5659266	372.7311865	1.049688909	94.2
-276.6024348	372.7311464	0.96349179	94.2
-275.6389384	372.8423013	0.969886966	94.2
-274.595151	372.9534531	1.049688875	94.1
-273.6316593	372.9534133	0.963491758	94.1
-272.587872	373.0645654	1.049688857	94.1
-271.6243757	373.1757209	0.969886918	94.1
-270.580593	373.1756784	1.043782703	94.1
-269.6170968	373.2868342	0.969886902	94
-268.6536051	373.2867952	0.963491709	94
-267.6098313	373.0643632	1.067211121	94
-266.6463485	372.8419347	0.988824359	94
-265.6828656	372.6195062	0.988824391	94
-264.7193827	372.397078	0.988824422	94
-263.7558997	372.1746498	0.988824453	94
-262.7121256	371.9522187	1.067211291	94
-261.7486424	371.7297908	0.988824516	94
-260.7851592	371.5073631	0.988824547	94
-259.8216759	371.2849355	0.988824579	94
-258.8581883	371.173703	0.969887189	94
-257.8947092	370.8400808	1.019605666	94
-257.0115253	370.3952669	0.988874687	94
-256.0480503	369.9504501	1.061200325	94
-255.1648662	369.5056364	0.988874793	94
-254.2816777	369.1720178	0.944099182	94
-253.3182024	368.7272013	1.061200485	94
-252.4350179	368.282388	0.988874938	94
-251.5518291	367.9487698	0.944099334	94
-250.5883534	367.5039537	1.061200646	94
-249.7051686	367.0591408	0.988875083	94
-248.8219837	366.614328	0.988875136	94
-248.0190939	366.0583233	0.976613135	94
-247.2162039	365.5023188	0.976613191	94
-246.4133179	364.8351195	1.043925702	94
-245.6104277	364.2791151	0.976613312	94
-244.7272462	363.7231079	1.043625174	94
-243.9243598	363.0559089	1.043925867	94
-243.1214691	362.4999048	0.976613489	94
-242.3185783	361.9439009	0.976613544	94
-241.6762777	361.165513	1.009176762	94
-241.033977	360.3871252	1.009176809	94
-240.391676	359.6087375	1.009176859	94
-239.749375	358.8303498	1.009176904	94
-239.1070738	358.0519622	1.009176954	94
-238.3844772	357.3847667	0.983511854	94
-237.7421757	356.6063792	1.009177043	94
-237.0998741	355.8279918	1.00917709	94
-236.4575723	355.0496045	1.009177138	94
-235.8152703	354.2712172	1.009177186	94
-235.1729682	353.4928299	1.009177233	94
-234.6912523	352.6032535	1.011630579	94
-234.2095323	351.824872	0.915386153	94
-233.7278162	350.9352957	1.011630635	94
-233.1658087	350.0457165	1.052237384	94
-232.6840923	349.1561403	1.011630697	94
-232.2023757	348.266564	1.011630728	94
-231.7206552	347.4881827	0.915386319	94
-231.2389384	346.5986065	1.011630785	94
-230.7572215	345.7090304	1.011630817	94
-230.1952131	344.8194515	1.052237618	94
-229.7134959	343.9298754	1.011630877	94
-229.2317786	343.0402994	1.011630908	94
-228.8303525	342.1507262	0.975952587	94
-228.5092177	341.2611557	0.945760634	94
-228.1077914	340.3715825	0.975952633	94
-227.7866602	339.3708172	1.051026419	94
-227.3852337	338.481244	0.975952679	94
-227.0640984	337.5916736	0.945760696	94
-226.6626755	336.5909056	1.07827502	94
-226.3415401	335.7013352	0.945760726	94
-225.940117	334.7005673	1.078275063	94
-225.9401472	333.8110078	0.889559411	94
-226.1007641	332.810259	1.013556175	94
-226.2613811	331.8095101	1.013556179	94
-226.4219981	330.8087612	1.013556184	94
-226.5826152	329.8080123	1.013556186	94
-226.7432323	328.8072635	1.01355619	94
-226.823558	327.8065119	1.003970106	94
-226.9841752	326.805763	1.013556197	94
-227.1447925	325.8050142	1.013556203	94
-227.305406	324.9154602	0.903937432	94
-227.4660233	323.9147114	1.013556209	94
-227.5463491	322.9139598	1.003970111	94
-227.7069666	321.913211	1.013556216	94
-227.8675841	320.9124621	1.013556222	94.1
-228.0282016	319.9117133	1.013556224	94.1
-228.5099781	319.1333653	0.915387402	94.1
-229.1523418	318.243828	1.097227294	94.1
-229.7144101	317.4654829	0.960073924	94.1
-230.2764786	316.6871379	0.960073964	94.1
-230.9188389	315.9087957	1.009179545	94.1
-231.4809116	315.0192558	1.052238967	94.2
-232.0429805	314.2409109	0.960074083	94.2
-232.6050495	313.4625661	0.960074122	94.2
-233.2474143	312.5730292	1.097227615	94.2
-233.8897715	311.9058822	0.926125159	94.3
-234.6927083	311.3499358	0.976618569	94.3
-235.5759369	310.7939924	1.043631125	94.3
-236.378874	310.2380463	0.976618679	94.4
-237.1818112	309.6821002	0.976618734	94.4
-237.9847485	309.1261543	0.976618789	94.4
-238.8679777	308.5702113	1.043631376	94.5
-239.6709153	308.0142656	0.976618899	94.5
-240.4738531	307.4583199	0.976618955	94.5
-241.4373664	307.12477	1.019614391	94.6
-242.4008758	306.9024152	0.988833669	94.6
-243.3643812	306.7912555	0.969896457	94.6
-244.4081825	306.5689039	1.06722133	94.7
-245.371688	306.4577445	0.969896505	94.7
-246.3351977	306.2353903	0.988833764	94.7
-247.378995	306.1242341	1.049699288	94.7
-248.3425047	305.9018801	0.98883381	94.7
-249.3060104	305.7907213	0.969896601	94.7
-250.349812	305.5683706	1.067221484	94.7
-251.3133178	305.457212	0.969896649	94.8
-252.2768277	305.2348587	0.988833905	94.8
-253.3206253	305.1237034	1.049699445	94.8
-254.2841269	305.1237402	0.963501586	94.8
-255.2476285	305.1237771	0.963501586	94.8
-256.2914219	305.1238172	1.043793385	94.8
-257.2549235	305.1238544	0.963501586	94.8
-258.2987169	305.1238949	1.043793385	94.8
-259.2622184	305.1239324	0.963501586	94.8
-260.3060118	305.1239732	1.043793385	94.8
-261.2695134	305.124011	0.963501586	94.8
-262.3133068	305.1240521	1.043793385	94.8
-263.2768084	305.1240901	0.963501586	94.8
-264.2403144	305.0129334	0.969896713	94.8
-265.2841078	305.012975	1.043793402	94.8
-266.2476094	305.0130135	0.963501602	94.8
-267.2914028	305.0130553	1.043793402	94.8
-268.2549044	305.0130941	0.963501602	94.8
-269.2986978	305.0131363	1.043793402	94.8
-270.2622039	304.9019805	0.969896729	94.9
-271.3059973	304.902023	1.043793419	94.9
-272.2695035	304.7908674	0.969896745	95
-273.2330051	304.790907	0.963501634	95
-274.2768032	304.679755	1.049699514	95.1
-275.2403048	304.6797948	0.96350165	95.1
-276.2841029	304.5686432	1.049699531	95.2
-277.2476092	304.4574883	0.969896793	95.2
-278.2914027	304.4575319	1.043793489	95.3
-279.254909	304.3463774	0.969896808	95.3
-280.2184107	304.3464179	0.963501698	95.3
-281.2622089	304.2352671	1.049699583	95.4
-282.2257106	304.2353079	0.963501714	95.4
-283.2695089	304.1241573	1.0496996	95.5
-284.2330154	304.0130035	0.969896857	95.5
-285.2768089	304.0130482	1.043793559	95.6
-286.2403155	303.9018947	0.969896873	95.6
-287.284109	303.9019397	1.043793576	95.7
-288.2476156	303.7907865	0.969896889	95.7
-289.2111174	303.7908283	0.963501779	95.8
-290.2549158	303.6796789	1.04969967	95.8
-291.2184176	303.679721	0.963501795	95.8
-292.2622161	303.5685718	1.049699687	95.9
-293.225718	303.5686143	0.963501811	95.9
-294.2695165	303.4574654	1.049699704	96
-295.2330183	303.4575081	0.963501827	96
-296.2768169	303.3463596	1.049699722	96
-297.2403188	303.3464026	0.963501843	96.1
-298.2038256	303.2352508	0.969896969	96.1
-299.2476193	303.2352977	1.043793681	96.2
-300.2111262	303.1241462	0.969896985	96.2
-301.2549199	303.1241934	1.043793698	96.2
-302.2184268	303.0130422	0.969897001	96.3
-303.2622205	303.0130897	1.043793716	96.3
-304.2257275	302.9019388	0.969897017	96.4
-305.2695263	302.7907917	1.049699808	96.4
-306.2330282	302.790836	0.963501924	96.4
-307.1965353	302.6796855	0.969897049	96.5
-308.2403342	302.5685389	1.049699843	96.5
-309.2038362	302.5685836	0.963501956	96.6
-310.2476351	302.4574373	1.049699861	96.6
-311.2111371	302.4574823	0.963501972	96.7
-312.2549361	302.3463364	1.049699878	96.7
-313.2184434	302.2351867	0.969897113	96.7
-314.1819454	302.2352322	0.963502004	96.7
-315.2257445	302.1240867	1.049699913	96.7
-316.1892465	302.1241324	0.96350202	96.7
-317.2330456	302.0129872	1.04969993	96.7
-318.196553	301.9018383	0.96989716	96.7
-319.1600711	301.5682997	1.019615152	96.8
-320.0433027	301.1235624	0.988882906	96.8
-320.9265345	300.6788253	0.988882959	96.8
-321.8097664	300.2340883	0.988883012	96.8
-322.6930038	299.6781564	1.043632376	96.9
-323.576236	299.2334196	0.988883131	96.9
-324.4594682	298.788683	0.988883183	96.9
-325.2624088	298.3439425	0.917882103	97
-325.9047874	297.4544145	1.097228471	97
-326.4668689	296.6760776	0.960074953	97
-327.0289504	295.8977407	0.960074991	97
-327.6713241	295.1194079	1.009180825	97
-328.2334059	294.3410711	0.960075068	97
-328.7954934	293.4515394	1.052239939	97
-329.3575755	292.6732028	0.960075152	97
-329.9196633	291.7836712	1.052240015	97
-330.4014538	291.0053307	0.915388475	97
-330.9635418	290.1157992	1.052240091	97
-331.445338	289.2262638	1.011632766	97
-332.0074208	288.4479273	0.96007536	97
-332.4892173	287.558392	1.011632826	97
-333.0513059	286.6688607	1.052240246	97
-333.3725186	285.7793174	0.945761547	97
-333.7740234	284.8897781	0.975954011	97
-334.0952419	283.8890399	1.05102724	97
-334.4164548	282.9994966	0.945761592	97
-334.8179655	281.9987625	1.078276249	97
-335.1391787	281.1092193	0.945761623	97
-335.540684	280.2196801	0.975954127	97
-335.861903	279.218942	1.051027309	97
-336.1831164	278.3293988	0.945761669	97
-336.4240434	277.3286566	1.029335068	97
-336.6649704	276.3279145	1.029335076	97.1
-336.8255998	275.4383632	0.903937646	97.1
-337.066527	274.4376211	1.029335091	97.1
-337.3074543	273.4368789	1.029335101	97.1
-337.5483816	272.4361368	1.029335109	97.1
-337.7090112	271.5465856	0.903937661	97.1
-337.7893542	270.5458353	1.003970162	97.1
-337.789405	269.545081	1.000754339	97.1
-337.7894559	268.5443266	1.00075434	97.1
-337.869799	267.5435764	1.003970165	97.1
-337.8698498	266.542822	1.000754338	97.2
-337.8699007	265.5420677	1.000754339	97.2
-337.9502438	264.5413174	1.003970168	97.2
-337.9502946	263.5405631	1.000754339	97.2
-337.9503455	262.5398088	1.00075434	97.3
-337.6292214	261.650233	0.945761942	97.3
-337.0672146	260.87184	0.960076722	97.3
-336.4249209	259.9822481	1.097230587	97.3
-335.8629139	259.2038552	0.960076805	97.3
-335.3009066	258.4254624	0.960076845	97.3
-334.7389049	257.5358746	1.052241559	97.3
-334.096605	256.7574779	1.009183181	97.3
-333.5345974	255.9790852	0.960076966	97.4
-332.9725951	255.0894976	1.05224167	97.4
-332.2499969	254.4222919	0.983520075	97.4
-331.4471005	253.8662772	0.976624273	97.4
-330.6442039	253.3102626	0.976624328	97.4
-329.8413128	252.6430531	1.043936121	97.5
-329.038416	252.0870387	0.97662445	97.5
-328.235519	251.5310244	0.976624504	97.5
-327.3523295	250.9750063	1.043637847	97.5
-326.5494377	250.3077972	1.043936338	97.5
-325.7465403	249.7517832	0.976624682	97.6
-324.8633395	249.4181552	0.944114062	97.6
-323.8998461	249.0845235	1.019622337	97.6
-323.0166505	248.6397008	0.988889131	97.6
-322.0531569	248.3060693	1.019622444	97.6
-321.1699556	247.9724418	0.944114241	97.6
-320.2064618	247.6388105	1.019622535	97.6
-319.2429733	247.1939845	1.061216473	97.6
-318.3597718	246.8603574	0.944114379	97.7
-317.3962723	246.6379215	0.988842177	97.7
-316.4327729	246.4154857	0.988842208	97.7
-315.4692733	246.1930501	0.988842239	97.7
-314.4254812	245.9706108	1.067230632	97.7
-313.4619815	245.7481755	0.988842302	97.7
-312.498487	245.4145453	1.019622839	97.7
-311.5349872	245.1921103	0.988842381	97.7
-310.5714873	244.9696754	0.988842412	97.6
-309.6079874	244.7472406	0.988842444	97.6
-308.644477	244.7471958	0.963510334	97.5
-307.6006793	244.6359525	1.049708885	97.5
-306.637169	244.635908	0.96351035	97.5
-305.5933661	244.63586	1.043802879	97.4
-304.6298558	244.6358158	0.96351035	97.4
-303.586058	244.5245731	1.049708902	97.3
-302.6225476	244.5245292	0.963510366	97.3
-301.6590372	244.5244854	0.963510366	97.2
-300.6152394	244.4132432	1.04970892	97.2
-299.651729	244.4131997	0.963510382	97.2
-298.6079261	244.4131528	1.043802914	97.1
-297.6444157	244.4131096	0.963510382	97.1
-296.6006177	244.301868	1.049708937	97
-295.6371073	244.3018251	0.963510398	97
-294.6735969	244.3017824	0.963510398	96.9
-293.629794	244.3017362	1.043802932	96.9
-292.6662836	244.3016937	0.963510398	96.8
-291.6224807	244.3016479	1.043802932	96.8
-290.6589703	244.3016057	0.963510398	96.8
-289.6151673	244.3015601	1.043802932	96.7
-288.6516569	244.3015182	0.963510398	96.7
-287.607854	244.301473	1.043802932	96.7
-286.6443388	244.4126263	0.969905451	96.7
-285.6808284	244.4125849	0.963510382	96.7
-284.6370255	244.4125401	1.043802914	96.7
-283.6735152	244.412499	0.963510382	96.7
-282.6297122	244.4124545	1.043802914	96.7
-281.6662019	244.4124136	0.963510382	96.7
-280.6223989	244.4123695	1.043802914	96.7
-279.6588886	244.4123289	0.963510382	96.7
-278.615081	244.52348	1.04970892	96.7
-277.6515706	244.5234397	0.963510366	96.7
-276.6880603	244.5233996	0.963510366	96.7
-275.6442574	244.5233562	1.043802897	96.7
-274.680747	244.5233164	0.963510366	96.7
-273.6369395	244.6344683	1.049708903	96.7
-272.6734292	244.6344287	0.96351035	96.7
-271.6296263	244.634386	1.043802879	96.7
-270.666116	244.6343467	0.96351035	96.7
-269.7026011	244.7455025	0.969905403	96.7
-268.6587982	244.7454602	1.043802862	96.7
-267.6952879	244.7454214	0.963510334	96.7
-266.6514806	244.8565744	1.049708868	96.7
-265.6879703	244.8565358	0.963510318	96.7
-264.6441674	244.8564942	1.043802844	96.7
-263.6806571	244.8564559	0.963510318	96.7
-262.6368499	244.9676095	1.049708851	96.7
-261.6733396	244.9675715	0.963510302	96.7
-260.7098293	244.9675337	0.963510302	96.7
-259.6660264	244.9674929	1.043802827	96.7
-258.7025118	245.0786502	0.969905355	96.7
-257.658709	245.0786097	1.04380281	96.7
-256.6951987	245.0785724	0.963510286	96.7
-255.6513959	245.0785322	1.04380281	96.7
-254.6878814	245.1896902	0.969905339	96.7
-253.6440786	245.1896503	1.043802792	96.7
-252.6805683	245.1896136	0.96351027	96.7
-251.717058	245.1895771	0.96351027	96.7
-250.6732552	245.1895377	1.043802792	96.7
-249.7097408	245.3006963	0.969905323	96.7
-248.665938	245.3006572	1.043802775	96.7
-247.7024278	245.3006213	0.963510254	96.7
-246.658625	245.3005825	1.043802775	96.7
-245.6951106	245.4117417	0.969905308	96.7
-244.6513079	245.4117032	1.043802757	96.7
-243.6877976	245.4116679	0.963510238	96.7
-242.7242915	245.3004377	0.969905307	96.7
-241.6804887	245.3003997	1.043802775	96.6
-240.7169784	245.3003647	0.963510254	96.6
-239.6731757	245.300327	1.043802775	96.6
-238.7096694	245.1890975	0.969905323	96.6
-237.6658666	245.1890601	1.043802792	96.6
-236.7023563	245.1890257	0.96351027	96.6
-235.7388461	245.1889915	0.96351027	96.6
-234.6950472	245.0777596	1.049708816	96.6
-233.7315369	245.0777257	0.963510286	96.6
-232.6877341	245.0776891	1.04380281	96.5
-231.7242277	244.9664605	0.969905355	96.5
-230.6804249	244.9664242	1.043802827	96.5
-229.7169146	244.9663909	0.963510302	96.5
-228.6731156	244.85516	1.049708851	96.5
-227.7096052	244.8551269	0.963510318	96.5
-226.7460949	244.855094	0.963510318	96.5
-225.7022959	244.7438636	1.049708868	96.5
-224.7387855	244.7438309	0.963510334	96.5
-223.6949827	244.7437957	1.043802862	96.4
-222.7314723	244.7437634	0.963510334	96.4
-221.6876732	244.6325336	1.049708886	96.4
-220.7241628	244.6325015	0.96351035	96.4
-219.6803599	244.632467	1.04380288	96.3
-218.7168533	244.5212403	0.969905419	96.3
-217.7533429	244.5212087	0.963510367	96.3
-216.7095436	244.4099797	1.04970892	96.2
-215.7460368	244.2987534	0.969905451	96.2
-214.78253	244.1875273	0.969905467	96.2
-213.7387307	244.0762987	1.049708973	96.2
-212.7752238	243.9650729	0.969905499	96.1
-211.8117169	243.8538472	0.969905515	96.1
-210.7679209	243.6314242	1.067230991	96.1
-209.8044139	243.5201988	0.969905563	96.1
-208.8409069	243.4089736	0.969905579	96
-207.7971073	243.2977459	1.049709094	96
-206.8336002	243.186521	0.969905611	96
-205.8700931	243.0752961	0.969905628	95.9
-204.8262934	242.964069	1.049709146	95.9
-203.8627862	242.8528445	0.969905659	95.9
-202.899279	242.7416201	0.969905675	95.9
-201.9357718	242.6303958	0.969905691	95.8
-200.8919719	242.5191693	1.049709216	95.8
-199.9284646	242.4079453	0.969905723	95.8
-198.9649573	242.2967215	0.969905739	95.8
-197.9211574	242.1854954	1.049709268	95.8
-196.9576499	242.0742719	0.969905771	95.8
-195.9941425	241.9630485	0.969905788	95.8
-194.9503425	241.8518229	1.04970932	95.8
-193.9868349	241.7405998	0.96990582	95.8
-193.0233339	241.406987	1.019623388	95.8
-192.1401285	240.9621817	0.988890042	95.8
-191.1766272	240.6285691	1.019623495	95.9
-190.2131258	240.2949567	1.01962354	95.9
-189.3299169	239.9613467	0.944115238	95.9
-188.3664153	239.6277346	1.019623632	95.9
-187.4029136	239.2941226	1.019623678	95.9
-186.4394119	238.9605107	1.019623723	95.9
-185.5562057	238.5157063	0.988890332	95.9
-184.5927037	238.1820947	1.01962383	95.9
-183.6292016	237.8484833	1.019623876	95.9
-182.7459921	237.5148742	0.944115541	96
-181.7824898	237.181263	1.019623967	96
-180.8189875	236.8476519	1.019624013	96
-179.9357807	236.4028483	0.988890582	96
-178.9722781	236.0692375	1.019624119	96
-178.0087754	235.7356269	1.019624165	96
-177.1255653	235.4020185	0.944115804	96
-176.2423581	234.9572153	0.988890755	96
-175.278858	234.5124101	1.061218142	96
-174.3956505	234.0676072	0.98889086	96
-173.5124429	233.6228044	0.988890912	96
-172.6292352	233.1780017	0.988890966	96
-171.7460273	232.7331991	0.988891018	96
-170.7825267	232.2883946	1.061218435	96
-169.8993186	231.8435923	0.988891124	96
-169.0161103	231.3987901	0.988891177	96
-168.132902	230.953988	0.988891229	96
-167.2496936	230.509186	0.988891282	96
-166.2861895	230.1755771	1.019624926	96
-165.4029808	229.7307753	0.988891374	96
-164.519772	229.2859737	0.988891427	96
-163.6365631	228.8411722	0.98889148	96
-162.7533541	228.3963708	0.988891532	96
-161.7898522	227.9515676	1.061219005	96
-160.9066429	227.5067665	0.988891638	96
-160.0234335	227.0619655	0.988891691	96
-159.2205194	226.5059716	0.976626989	96
-158.3373098	226.0611708	0.98889181	96
-157.4541027	225.5051752	1.043640711	96
-156.5708928	225.0603746	0.988891929	96
-155.6876854	224.5043792	1.043640823	96
-154.8044752	224.0595789	0.988892047	96
-154.0015603	223.5035856	0.976627288	95.9
-153.11835	223.0587855	0.988892166	95.9
-152.235142	222.5027906	1.043641049	95.9
-151.3519314	222.0579908	0.988892284	95.9
-150.4687231	221.5019961	1.043641161	95.9
-149.5855122	221.0571965	0.988892403	95.8
-148.7825965	220.5012038	0.976627586	95.8
-147.8993854	220.0564044	0.988892522	95.8
-147.0161741	219.6116051	0.988892575	95.8
-146.1329652	219.055611	1.043641436	95.8
-145.330049	218.4996188	0.976627784	95.8
-144.6074279	217.8324335	0.983522998	95.8
-143.8045114	217.2764414	0.976627905	95.8
-143.0015971	216.6092546	1.043939469	95.8
-142.1986804	216.0532627	0.976628027	95.8
-141.3957658	215.386076	1.043939583	95.8
-140.5928487	214.8300844	0.976628148	95.8
-139.8702268	214.1628996	0.983523291	95.8
-139.0673094	213.6069081	0.97662827	95.8
-138.2643943	212.9397218	1.043939809	95.8
-137.4614766	212.3837305	0.976628392	95.8
-136.6585612	211.7165444	1.043939923	95.8
-135.8556432	211.1605533	0.976628513	95.8
-135.0527275	210.4933674	1.043940037	95.8
-134.3301045	209.8261832	0.983523637	95.9
-133.6074813	209.1589991	0.983523689	95.9
-132.884858	208.4918151	0.983523744	95.8
-132.1622346	207.8246311	0.983523798	95.8
-131.4396132	207.0462523	1.062099441	95.8
-130.7169895	206.3790685	0.983523912	95.8
-129.9943656	205.7118848	0.983523966	95.8
-129.2717416	205.0447011	0.983524018	95.8
-128.5491174	204.3775176	0.983524072	95.8
-127.8264931	203.7103341	0.983524126	95.7
-127.0235777	202.9319542	1.118279172	95.7
-126.3009531	202.2647709	0.983524241	95.7
-125.5783284	201.5975876	0.983524294	95.6
-124.8557034	200.9304045	0.983524348	95.6
-124.1330784	200.2632214	0.9835244	95.6
-123.4104532	199.5960384	0.983524453	95.5
-122.6878299	198.8176605	1.062100051	95.5
-121.9652044	198.1504777	0.983524569	95.5
-121.3228718	197.4832964	0.926132823	95.4
-120.6002481	196.7049187	1.062100206	95.4
-119.8776221	196.0377361	0.983524738	95.4
-119.2352911	195.2593601	1.009186964	95.3
-118.5126649	194.5921776	0.983524853	95.3
-117.7900385	193.9249952	0.983524906	95.3
-117.1477071	193.1466194	1.009187094	95.2
-116.4250804	192.4794371	0.983525022	95.2
-115.7024536	191.8122549	0.983525076	95.2
-114.9798286	191.0338779	1.062100625	95.1
-114.3374946	190.3666973	0.9261333	95.1
-113.6148693	189.5883204	1.062100733	95.1
-112.8922418	188.9211386	0.983525306	95.1
-112.2499075	188.2539581	0.926133441	95
-111.5272817	187.4755815	1.062100889	95
-110.8046538	186.8083998	0.983525475	95
-110.0820276	186.0300233	1.062100996	95
-109.4396927	185.3628432	0.926133635	95
-108.7170644	184.6956618	0.983525643	95
-107.9944378	183.9172855	1.062101152	94.9
-107.2718092	183.2501043	0.983525759	94.9
-106.6294737	182.5829244	0.926133821	94.9
-105.9068466	181.8045483	1.062101309	94.9
-105.1842176	181.1373673	0.983525927	94.9
-104.5418834	180.3589927	1.009187879	94.9
-103.8192541	179.6918118	0.983526043	94.9
-103.0966246	179.024631	0.983526096	94.9
-102.4542901	178.2462566	1.009188009	94.9
-101.7316603	177.5790759	0.983526212	95
-101.0090304	176.9118954	0.983526265	95
-100.286402	176.1335199	1.062101728	95
-99.64406514	175.4663407	0.926134298	95
-98.92143644	174.6879655	1.062101834	95
-98.19880592	174.0207852	0.983526496	95
-97.55646866	173.3536062	0.92613444	95
-96.83383948	172.5752311	1.062101991	95
-96.11120853	171.9080511	0.983526665	95
-95.38857903	171.1296762	1.062102098	95
-94.7462412	170.4624975	0.926134633	95
-94.02360981	169.7953176	0.983526833	95
-93.30097984	169.016943	1.062102254	95
-92.6586416	168.3497644	0.926134775	95
-91.93601131	167.5713899	1.062102361	95
-91.21337932	166.9042104	0.983527064	95
-90.4907487	166.125836	1.062102468	95
-89.8484099	165.4586578	0.926134968	95
-89.12577747	164.7914785	0.983527234	95
-88.40314638	164.0131044	1.062102623	95
-87.76080717	163.3459263	0.92613511	95
-87.03817576	162.5675523	1.062102731	94.9
-86.31554274	161.9003733	0.983527463	94.9
-85.59290957	161.2331944	0.983527517	94.9
-84.95057122	160.4548217	1.009189104	94.9
-84.22793776	159.787643	0.983527632	94.9
